ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur
2017,Reykjavíkurborg,A og B-hluti,297305997000,582733829000,172920010000,148419304000,15097039000,2055386000,285427832000,51897186000,0,47251999000,33395154000,123246,245408811000,1.7193267395716667,1.4192042378438448,1.0983066769302183,1.9600473413928479,26556092000,0.1535744301657165,41653131000,0.24088091944940324,0.48980824142268903,0.510191758577311,2412297.3321649386,0.19312486738810622
2017,Kópavogsbær,A og B-hluti,43194499000,62475887000,30308747000,26788591000,1432438000,-1756136000,19281388000,4512560000,0,7550085000,3762375000,35246,38681939000,1.4251496111007163,1.2762632186675351,0.5976833373399107,1.4463852677166136,1764020000,0.05820168019482957,3196458000,0.10546321825841233,0.3086212765574661,0.6913787234425339,1225514.9236792827,0.12413495681626166
2017,Seltjarnarnesbær,A og B-hluti,2345419000,6855925000,3974581000,4084644000,137564000,10547000,4510506000,720543000,0,724647000,133777000,4450,1624876000,0.5901047179564336,0.4088169293819902,0.9943365528319306,2.9231130983419167,-99516000,-0.02503811093546716,38048000,0.009572832960254175,0.657898970598424,0.34210102940157605,527060.4494382022,0.03365813905918637
2017,Garðabær,A og B-hluti,11915453000,27623234000,14050373000,12621887000,815694000,-275196000,15707781000,1694401000,0,2659282000,2215185000,15230,10221052000,0.8480524324870237,0.7274576980981217,0.6371648437435368,2.3182697292331227,1153290000,0.08208251837869357,1968984000,0.1401374895883547,0.5686438090485713,0.43135619095142874,782367.2357189757,0.15766022724094228
2017,Hafnarfjarðarkaupstaður,A og B-hluti,40186985000,51173023000,25272875000,22591335000,922673000,-1355252000,10986038000,4225301000,0,4958692000,3645803000,28703,35961684000,1.5901232052150773,1.4229360134135907,0.8520999086049305,1.2733730335828877,1326288000,0.052478714827656134,2248961000,0.08898714530895278,0.21468417060293662,0.7853158293970633,1400097.0281852072,0.1442575488542558
2017,Mosfellsbær,A og B-hluti,11792096000,17386493000,10015847000,9095099000,332672000,-326394000,5594397000,1928905000,0,2198522000,1235853000,9783,9863191000,1.1773438631800186,0.9847585531208694,0.8773644293757351,1.4744192211460965,594354000,0.05934136174404421,927026000,0.0925559266230804,0.3217668451021146,0.6782331548978854,1205366.0431360523,0.12338976424060791
2016,Reykjavíkurborg,A og B-hluti,290465343000,535478244000,155556437000,134733271000,16256624000,890175000,245012901000,51333091000,0,45276303000,34252304000,122460,239132252000,1.8672666242670497,1.5372700520261982,1.1337739081744374,1.8435185363921367,21713341000,0.13958497262315156,37969965000,0.24409124901722967,0.4575590208292384,0.5424409791707616,2371920.161685448,0.22019213515413702
2016,Kópavogsbær,A og B-hluti,43999280000,61293192000,28122722000,25102614000,1504618000,-1830169000,17293912000,4571043000,0,7182807000,3600624000,34140,39428237000,1.5645455656817289,1.4020064274005908,0.6363867217927476,1.3930498862708662,1189939000,0.04231236933608347,2694557000,0.09581423163803277,0.28215061796748975,0.7178493820325103,1288789.689513767,0.1280325567347286
2016,Seltjarnarnesbær,A og B-hluti,1841755000,6411176000,3650129000,3612776000,123206000,30879000,4569421000,1217807000,0,359217000,350780000,4415,623948000,0.5045725781198418,0.17093861614205963,3.3901708438075033,3.481014575771479,68232000,0.01869303797208263,191438000,0.052446913520042715,0.7127274309736622,0.2872725690263378,417158.550396376,0.0961007131528776
2016,Garðabær,A og B-hluti,11041005000,25005958000,14038116000,12029037000,766565000,-277853000,13964953000,1797874000,0,2245886000,2881311000,14717,9243131000,0.7865019066661082,0.6584310173815346,0.8005188152916043,2.264826254494043,1731226000,0.12332324366033162,2497791000,0.17792921785231008,0.5584650266148572,0.4415349733851428,750221.1727933682,0.20524912317293859
